contentid,contenttypeid,title,addr1,addr2,areacode,sigungucode,mapx,mapy,cat1,cat2,cat3,tel,firstimage,createdtime,modifiedtime,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,firstimage2,cpyrhtDivCd,mlevel
2841481,39,공극샌드커피,부산광역시 기장군 기장읍 공수해안길 41,,6,3,129.2131276086,35.1845252618,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/76/2841476_image2_1.jpg,20220823112636,20250605113025,46084,26,710,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/76/2841476_image3_1.jpg,Type3,6
128610,12,공수어촌체험마을,부산광역시 기장군 기장읍 공수해안길 13-2,,6,3,129.2111944455,35.1844585662,A02,A0203,A02030100,,http://tong.visitkorea.or.kr/cms/resource/32/2504632_image2_1.jpg,20050926090000,20250325145220,46084,26,710,EX,EX03,EX030400,http://tong.visitkorea.or.kr/cms/resource/32/2504632_image2_1.jpg,Type3,6
2869241,39,공원집,부산광역시 부산진구 가야공원로 83-12 (가야동),,6,7,129.0290835698,35.1457178671,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/33/2869233_image2_1.JPG,20221018144432,20250623131807,47390,26,230,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/33/2869233_image3_1.JPG,Type3,6
2870277,39,공원칼국수,부산광역시 남구 유엔평화로 110 (대연동),,6,4,129.0954366632,35.1262657140,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/73/2870273_image2_1.JPG,20221019114236,20250624173351,48534,26,290,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/73/2870273_image3_1.JPG,Type3,6
1942348,12,관수옥과 초량왜관 터,부산광역시 중구 용두산길 37-55,(광복동2가),6,15,129.0327483723,35.1005396593,A02,A0201,A02010700,,http://tong.visitkorea.or.kr/cms/resource/24/3049224_image2_1.JPG,20140820012210,20250508101521,48950,26,110,HS,HS01,HS010700,http://tong.visitkorea.or.kr/cms/resource/24/3049224_image2_1.JPG,Type3,6
2785265,12,관음사(부산),부산광역시 사하구 제석로79번길 33 (당리동),,6,10,128.9758364301,35.1088376838,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/10/2790710_image2_1.JPG,20211202222942,20250326160543,49316,26,380,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/10/2790710_image3_1.JPG,Type3,6
2805377,39,광명집,부산광역시 남구 신선로 458 (대연동),,6,4,129.1009667539,35.1256714384,A05,A0502,A05020100,,,20220125175511,20251023143000,48518,26,290,FD,FD01,FD010100,,,6
132574,38,광복 지하도상가,부산광역시 중구 중앙대로 지하17 (중앙동6가),광복지하쇼핑센터,6,15,129.0361453203,35.0997620313,A04,A0401,A04010600,,http://tong.visitkorea.or.kr/cms/resource/55/3561855_image2_1.jpg,20040224090000,20251105111432,48955,26,110,SH,SH05,SH050200,http://tong.visitkorea.or.kr/cms/resource/55/3561855_image3_1.jpg,Type1,6
2872590,39,광복경양식,부산광역시 강서구 명지국제6로220번길 19 (명지동),,6,1,128.9241107421,35.0953632435,A05,A0502,A05020200,,http://tong.visitkorea.or.kr/cms/resource/87/2872587_image2_1.JPG,20221021144437,20250708105632,46772,26,440,FD,FD02,FD020300,http://tong.visitkorea.or.kr/cms/resource/87/2872587_image3_1.JPG,Type3,6
3576410,15,광복로 겨울빛 트리축제,부산광역시 중구 광복로 72-1 (광복동2가),"부산 광복로, 광복중앙로 일원",6,15,129.0327400915,35.0986398717,A02,A0207,A02070200,051-714-4758,http://tong.visitkorea.or.kr/cms/resource/05/3576405_image2_1.JPG,20251128171222,20251128171805,48954,26,110,EV,EV01,EV010200,http://tong.visitkorea.or.kr/cms/resource/05/3576405_image3_1.JPG,Type3,6
126857,12,광복로패션거리,부산광역시 중구 광복로 72-1 (광복동2가),,6,15,129.0327400915,35.0986398717,A02,A0203,A02030600,,http://tong.visitkorea.or.kr/cms/resource/11/3049611_image2_1.JPG,20040223090000,20250407110522,48954,26,110,VE,VE04,VE040100,http://tong.visitkorea.or.kr/cms/resource/11/3049611_image3_1.JPG,Type3,6
2708019,28,광안리 SUP Zone,부산광역시 수영구 남천동,,6,12,129.1146732910,35.1477386656,A03,A0301,A03010200,,,20210304011834,20250307103416,48304,26,500,LS,LS02,LS021400,,,6
2991028,28,광안리 해양레포츠센터,부산광역시 수영구 광안해변로54번길 222 광안리 해양레포츠센터,,6,12,129.1153538300,35.1461832972,A03,A0301,A03010200,,http://tong.visitkorea.or.kr/cms/resource/05/2991005_image2_1.jpg,20230621100911,20250521155819,48305,26,500,LS,LS02,LS021400,http://tong.visitkorea.or.kr/cms/resource/05/2991005_image3_1.jpg,Type3,6
127925,12,광안리해변 테마거리,부산광역시 수영구 민락동,(민락동),6,12,129.1221363273,35.1551657503,A02,A0203,A02030600,,http://tong.visitkorea.or.kr/cms/resource/42/3071042_image2_1.JPG,20031007090000,20250522092010,48284,26,500,VE,VE04,VE040100,http://tong.visitkorea.or.kr/cms/resource/42/3071042_image3_1.JPG,Type3,6
1013112,38,광주요,부산광역시 해운대구 센텀남대로 35,,6,16,129.1297464005,35.1688671344,A04,A0401,A04010700,,http://tong.visitkorea.or.kr/cms/resource/53/1016353_image2_1.jpg,20100501232458,20250311141354,48058,26,350,SH,SH05,SH050100,http://tong.visitkorea.or.kr/cms/resource/53/1016353_image3_1.jpg,Type3,6
2744597,12,구덕문화공원,부산광역시 서구 꽃마을로163번길 73 (서대신동3가),,6,11,129.0058166756,35.1264334874,A02,A0202,A02020700,,http://tong.visitkorea.or.kr/cms/resource/40/3369140_image2_1.jpg,20210915004458,20250306171912,49200,26,140,VE,VE03,VE030500,http://tong.visitkorea.or.kr/cms/resource/40/3369140_image3_1.jpg,Type1,6
130200,14,구덕민속예술관,부산광역시 서구 대신공원로 34-91 (서대신동3가),,6,11,129.0185100829,35.1239756631,A02,A0206,A02061100,,http://tong.visitkorea.or.kr/cms/resource/42/2649742_image2_1.jpg,20071106104642,20250114174115,49200,26,140,VE,VE09,VE090400,http://tong.visitkorea.or.kr/cms/resource/42/2649742_image3_1.jpg,Type3,6
135287,39,구덕민속촌,부산광역시 사상구 학감대로39번안길 15-17,,6,9,128.9977755336,35.1328603979,A05,A0502,A05020100,,,20060817090000,20250306145402,47055,26,530,FD,FD01,FD010100,,,6
2661479,28,구덕야영장,부산광역시 서구 꽃마을로156번길 109,(서대신동3가),6,11,129.0097191372,35.1255892096,A03,A0302,A03021700,,http://tong.visitkorea.or.kr/cms/resource/77/3049177_image2_1.JPG,20200630020018,20250404142153,49200,26,140,AC,AC05,AC050100,http://tong.visitkorea.or.kr/cms/resource/77/3049177_image3_1.JPG,Type3,6
2859073,39,구덕포끝집고기,부산광역시 해운대구 송정구덕포길 178,,6,16,129.1968878084,35.1680045876,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/70/2859070_image2_1.jpg,20220923150338,20250115110428,48073,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/70/2859070_image3_1.jpg,Type3,6
2832700,39,구디너프,부산광역시 강서구 가덕해안로1169번길 28 (대항동),,6,1,128.8331570019,35.0127458275,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/94/2832694_image2_1.jpg,20220804162021,20250527173749,46771,26,440,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/94/2832694_image3_1.jpg,Type3,6
2873498,39,구로마쯔,부산광역시 해운대구 송정광어골로 41 (송정동),,6,16,129.1971986315,35.1774729774,A05,A0502,A05020300,,http://tong.visitkorea.or.kr/cms/resource/87/2873487_image2_1.jpg,20221024153334,20250116112427,48073,26,350,FD,FD02,FD020200,http://tong.visitkorea.or.kr/cms/resource/87/2873487_image3_1.jpg,Type3,6
1303759,38,구서오시게시장,부산광역시 금정구 구서로 12,,6,2,129.0898032743,35.2473742654,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/75/1982175_image2_1.jpg,20110610023819,20250425095704,46243,26,410,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/75/1982175_image3_1.jpg,Type3,6
2755676,12,구포 어린이교통공원,부산광역시 북구 낙동북로 687 (구포동),,6,8,128.9999845896,35.2010583530,A02,A0202,A02020600,,http://tong.visitkorea.or.kr/cms/resource/17/3397217_image2_1.jpg,20211012233916,20250306140045,46634,26,320,VE,VE02,VE020100,http://tong.visitkorea.or.kr/cms/resource/17/3397217_image3_1.jpg,Type3,6
2755696,28,구포무장애숲길,부산광역시 북구 낙동북로 722 (구포동),,6,8,129.0004318626,35.1977809510,A03,A0302,A03022700,,http://tong.visitkorea.or.kr/cms/resource/80/2755680_image2_1.jpg,20211012235338,20250602111747,46637,26,320,LS,LS01,LS011900,http://tong.visitkorea.or.kr/cms/resource/80/2755680_image3_1.jpg,Type3,6
1250885,38,구포시장,부산광역시 북구 구포시장2길 7 (구포동),,6,8,129.0037896031,35.2087575605,A04,A0401,A04010100,,http://tong.visitkorea.or.kr/cms/resource/38/3081238_image2_1.JPG,20110406012552,20250416100232,46581,26,320,SH,SH06,SH060100,http://tong.visitkorea.or.kr/cms/resource/38/3081238_image3_1.JPG,Type3,6
2809068,39,국이네 낙지볶음,부산광역시 수영구 연수로 410,,6,12,129.1138311412,35.1680335998,A05,A0502,A05020100,,,20220303144526,20251104110721,48242,26,500,FD,FD01,FD010100,,,6
132191,38,국제시장,부산광역시 중구 신창로4가 일원,,6,15,129.0285792599,35.1016422372,A04,A0401,A04010200,,,20040108090000,20250417113253,48946,26,110,SH,SH06,SH060200,,,6
1018702,12,국제시장 먹자골목,부산광역시 중구 중구로 36,,6,15,129.0280793175,35.1011311741,A02,A0203,A02030400,,http://tong.visitkorea.or.kr/cms/resource/30/3476830_image2_1.jpg,20100511223844,20250425093214,48945,26,110,EX,EX07,EX070200,http://tong.visitkorea.or.kr/cms/resource/30/3476830_image3_1.jpg,Type3,6
1942576,25,국제시장을 기웃거리다,,,6,15,129.0281460570,35.0982648295,C01,C0114,C01140001,,,20140821024720,20230810111018,,26,110,C01,C0114,C01140001,,,4
298099,12,국청사(부산),부산광역시 금정구 북문로 42,,6,2,129.0549922383,35.2538895578,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/82/3552382_image2_1.jpg,20071127222106,20260105153917,46237,26,410,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/82/3552382_image3_1.jpg,Type1,6
2869454,39,그라치에,부산광역시 영도구 청학동로 12 (청학동),,6,14,129.0615711795,35.0890581423,A05,A0502,A05020200,,http://tong.visitkorea.or.kr/cms/resource/45/2869445_image2_1.jpg,20221018153614,20250623143018,49084,26,200,FD,FD02,FD020300,http://tong.visitkorea.or.kr/cms/resource/45/2869445_image3_1.jpg,Type3,6
2818890,32,그랜드 조선 부산,부산광역시 해운대구 해운대해변로 292 그랜드 조선 부산,,6,16,129.1631548469,35.1601048456,B02,B0201,B02010100,,http://tong.visitkorea.or.kr/cms/resource/07/3529807_image2_1.jpg,20220509151350,20250901143430,48099,26,350,AC,AC01,AC010100,http://tong.visitkorea.or.kr/cms/resource/07/3529807_image3_1.jpg,Type3,6
2626043,39,그랜드애플,부산광역시 해운대구 센텀1로 25,,6,16,129.1320129356,35.1664785554,A05,A0502,A05020100,,,20191017012736,20250311150323,48060,26,350,FD,FD01,FD010100,,,6
3470441,32,그랩 디 오션 송도,부산광역시 서구 송도해변로 97 (암남동),,6,11,129.0178725220,35.0772669902,B02,B0201,B02010100,,,20250123150712,20250321112000,49269,26,140,AC,AC01,AC010100,,,6
3421909,12,그런고로,부산광역시 부산진구 서전로 40 (전포동),,6,7,129.0642468527,35.1575588567,A02,A0203,A02030400,,http://tong.visitkorea.or.kr/cms/resource/96/3421696_image2_1.jpg,20241119154125,20241120093621,47293,26,230,EX,EX07,EX070200,http://tong.visitkorea.or.kr/cms/resource/96/3421696_image3_1.jpg,Type1,6
2816102,32,그레이193호텔,부산광역시 수영구 광안해변로278번길 42 오션브릿지,"B동 5층, 6층",6,12,129.1245417048,35.1540103687,B02,B0201,B02010100,,http://tong.visitkorea.or.kr/cms/resource/61/2815961_image2_1.jpg,20220318151141,20250626144604,48283,26,500,AC,AC01,AC010100,http://tong.visitkorea.or.kr/cms/resource/61/2815961_image3_1.jpg,Type3,6
2782628,39,그린노마드,부산광역시 수영구 좌수영로 161-10 (망미동),,6,12,129.1167972647,35.1784130482,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/53/2800253_image2_1.jpg,20211129193813,20250827165306,48214,26,500,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/53/2800253_image2_1.jpg,Type3,6
2610815,32,그림하우스,부산광역시 해운대구 송정구덕포길 64,(송정동),6,16,129.1974681772,35.1729595988,B02,B0201,B02011100,,,20190712021512,20241126112640,48073,26,350,AC,AC06,AC060200,,,
2833257,39,그릿비 일광,부산광역시 기장군 일광읍 일광로 354,,6,3,129.2548492752,35.2743159804,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/43/2833243_image2_1.jpg,20220805154127,20250528170303,46041,26,710,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/43/2833243_image3_1.jpg,Type3,6
3020552,15,글로컬 문화 in(人) 남산 페스티벌,부산광역시 금정구 남산로 27 (남산동),,6,2,129.0893638877,35.2668415191,A02,A0207,A02070200,051-714-4674,http://tong.visitkorea.or.kr/cms/resource/48/3552448_image2_1.jpg,20231017114722,20251023143000,46224,26,410,EV,EV01,EV010200,http://tong.visitkorea.or.kr/cms/resource/48/3552448_image3_1.jpg,Type3,6
2852685,39,금강만두,부산광역시 동래구 사직북로5번길 11,1층,6,6,129.0602739189,35.1961627928,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/76/2852676_image2_1.jpeg,20220913172850,20250121153640,47865,26,260,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/76/2852676_image3_1.jpeg,Type3,6
1607440,12,금강사(부산),부산광역시 동래구 우장춘로 211 (온천동),,6,6,129.0771855435,35.2250098725,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/14/3561514_image2_1.jpg,20120419233913,20251127135416,47700,26,260,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/14/3561514_image3_1.jpg,Type1,6
128830,12,금강식물원,부산광역시 금정구 장전동 산 43-1,,6,2,129.0770632920,35.2264763727,A01,A0101,A01010700,,http://tong.visitkorea.or.kr/cms/resource/04/3070504_image2_1.JPG,20190627030503,20250522092857,46240,26,410,NA,NA04,NA040700,http://tong.visitkorea.or.kr/cms/resource/04/3070504_image3_1.JPG,Type3,6
3414171,12,금곡동 율리 바위그늘유적,부산광역시 북구 금곡동,산24,6,8,129.0204258972,35.2505392944,A02,A0201,A02010700,,http://tong.visitkorea.or.kr/cms/resource/91/3414191_image2_1.jpg,20241113143132,20250306134021,46509,26,320,HS,HS01,HS011000,http://tong.visitkorea.or.kr/cms/resource/91/3414191_image3_1.jpg,Type3,6
129140,12,금련산,부산광역시 수영구 광안동,,6,12,129.0974161159,35.1602230601,A01,A0101,A01010400,,http://tong.visitkorea.or.kr/cms/resource/43/3589743_image2_1.jpg,20060712090000,20251230154307,48428,26,500,NA,NA01,NA010100,http://tong.visitkorea.or.kr/cms/resource/43/3589743_image3_1.jpg,Type1,6
134949,39,금문,부산광역시 동래구 온천장로119번길 57,,6,6,129.0817935615,35.2218825305,A05,A0502,A05020400,,,20050510090000,20250306094600,47709,26,260,FD,FD02,FD020100,,,6
2778487,39,금수복국 해운대본점,부산광역시 해운대구 중동1로43번길 23,,6,16,129.1645185529,35.1624573857,A05,A0502,A05020100,,,20211124194514,20250403162713,48095,26,350,FD,FD01,FD010100,,,6
298111,12,금수사(부산),부산광역시 동구 망양로 533-1,(초량동),6,5,129.0296786530,35.1204207111,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/04/3561504_image2_1.jpg,20071127232620,20251127133752,48717,26,170,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/04/3561504_image3_1.jpg,Type1,6
298112,12,금용암(부산),부산광역시 연제구 성지곡로 111,(거제동),6,13,129.0496638560,35.1916075512,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/77/3031277_image2_1.JPG,20071127232951,20250407142522,47500,26,470,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/77/3031277_image3_1.JPG,Type3,6
130383,14,금정문화원,부산광역시 금정구 중앙대로1826번길 10-4 (구서동),,6,2,129.0932140893,35.2473298892,A02,A0206,A02060700,,http://tong.visitkorea.or.kr/cms/resource/52/3336552_image2_1.jpg,20071106105505,20250304165736,46250,26,410,VE,VE09,VE090100,http://tong.visitkorea.or.kr/cms/resource/52/3336552_image3_1.jpg,Type3,6
126028,12,금정산,부산광역시 금정구 금성동,,6,2,129.0518587773,35.2684489780,A01,A0101,A01010400,,http://tong.visitkorea.or.kr/cms/resource/44/3575744_image2_1.jpg,20030826090000,20251128091426,46237,26,410,NA,NA01,NA010100,http://tong.visitkorea.or.kr/cms/resource/44/3575744_image3_1.jpg,Type1,6
3027098,12,금정산성 동문,부산광역시 금정구 장전동,산 2-3,6,2,129.0642277794,35.2453406867,A02,A0201,A02010200,,http://tong.visitkorea.or.kr/cms/resource/77/3027077_image2_1.JPG,20231027174850,20250407175635,46247,26,410,HS,HS01,HS010200,http://tong.visitkorea.or.kr/cms/resource/77/3027077_image3_1.JPG,Type3,6
3026941,39,금정산성 유가네누룩,부산광역시 금정구 산성로 453 (금성동),,6,2,129.0564283199,35.2504121966,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/14/3026914_image2_1.JPG,20231027170419,20250407160941,46237,26,410,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/14/3026914_image3_1.JPG,Type3,6
2616370,39,금정산성 창녕집,부산광역시 금정구 산성로 520,,6,2,129.0553257981,35.2445794969,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/10/2616410_image2_1.jpg,20190823232554,20250626111643,46238,26,410,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/10/2616410_image3_1.jpg,Type3,6
2643873,12,금정산성마을 먹거리촌,부산광역시 금정구 금성동,,6,2,129.0538229642,35.2513870387,A02,A0203,A02030600,,http://tong.visitkorea.or.kr/cms/resource/82/3561482_image2_1.jpg,20200116200622,20251127112255,46237,26,410,VE,VE04,VE040100,http://tong.visitkorea.or.kr/cms/resource/82/3561482_image3_1.jpg,Type1,6
850093,39,급행장,부산광역시 부산진구 서면문화로 4,,6,7,129.0580307117,35.1581031257,A05,A0502,A05020100,,,20091030212054,20251029170356,47256,26,230,FD,FD01,FD010100,,,6
1922520,25,기장 앞바다를 보며 힐링,,,6,3,129.2308555185,35.2245100025,C01,C0114,C01140001,,,20140530225621,20230808161931,,26,710,C01,C0114,C01140001,,,7
2872474,39,기장끝집 죽성본점,부산광역시 기장군 기장읍 기장해안로 895,,6,3,129.2435319086,35.2348590788,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/72/2872472_image2_1.JPG,20221021140904,20250702095246,46078,26,710,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/72/2872472_image3_1.JPG,Type3,6
130380,14,기장문화원,부산광역시 기장군 기장읍 청강로74번길 35-6,,6,3,129.2217032374,35.2353502842,A02,A0206,A02060700,,http://tong.visitkorea.or.kr/cms/resource/82/3476682_image2_1.jpg,20071106105500,20250411103037,46080,26,710,VE,VE09,VE090100,http://tong.visitkorea.or.kr/cms/resource/82/3476682_image3_1.jpg,Type3,6
2860868,15,기장붕장어축제in칠암,부산광역시 기장군 일광읍 칠암리,2-9 칠암붕장어마을,6,3,129.2599953837,35.2983189421,A02,A0207,A02070200,051-721-8050,http://tong.visitkorea.or.kr/cms/resource/29/3553829_image2_1.JPG,20220927132915,20251023103411,46040,26,710,EV,EV01,EV010300,http://tong.visitkorea.or.kr/cms/resource/29/3553829_image3_1.JPG,Type3,6
1953936,12,기장향교,부산광역시 기장군 기장읍 차성로417번길 35,,6,3,129.2158836772,35.2578421006,A02,A0201,A02010700,,http://tong.visitkorea.or.kr/cms/resource/38/3534938_image2_1.png,20141006185120,20250910172714,46053,26,710,HS,HS01,HS010900,http://tong.visitkorea.or.kr/cms/resource/38/3534938_image3_1.png,Type3,6
849887,39,김유순대구뽈찜,부산광역시 남구 진남로 15,,6,4,129.0915367246,35.1364061736,A05,A0502,A05020100,,,20091030211543,20250305150645,48439,26,290,FD,FD01,FD010100,,,6
2789451,39,깃발집 국수전골,부산광역시 동래구 온천장로107번길 10,(온천동) 2층,6,6,129.0838684194,35.2204771709,A05,A0502,A05020100,,,20211208224003,20250325152617,47709,26,260,FD,FD01,FD010100,,,6
2554070,12,깡깡이 예술마을,부산광역시 영도구 대평북로 36,,6,14,129.0342206663,35.0932043968,A02,A0203,A02030100,,http://tong.visitkorea.or.kr/cms/resource/26/2672726_image2_1.jpg,20200922001035,20251024140726,49039,26,200,VE,VE04,VE040200,http://tong.visitkorea.or.kr/cms/resource/26/2672726_image3_1.jpg,Type3,
850121,39,꺼먹동네횟집,부산광역시 기장군 일광읍 문오성길 509,,6,3,129.2595731906,35.2985883478,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/75/1902175_image2_1.jpg,20091030212147,20250423131310,46040,26,710,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/75/1902175_image3_1.jpg,Type3,6
2783360,39,꽃피는 4월 밀익는 5월,부산광역시 수영구 망미번영로70번길 16 (수영동),,6,12,129.1110173659,35.1727996812,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/27/2795627_image2_1.jpg,20211130185057,20250827170537,48231,26,500,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/27/2795627_image3_1.jpg,Type3,6
2859101,39,나가하마만게츠,부산광역시 해운대구 우동1로 57 (우동),,6,16,129.1574801581,35.1667289995,A05,A0502,A05020300,,http://tong.visitkorea.or.kr/cms/resource/85/2859085_image2_1.jpg,20220923150920,20250616164446,48088,26,350,FD,FD02,FD020200,http://tong.visitkorea.or.kr/cms/resource/85/2859085_image3_1.jpg,Type3,6
3444416,39,나막집,"부산광역시 남구 분포로 145 (용호동, 더블유)",스퀘어동 1층 1068호,6,4,129.1125849531,35.1342484706,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/23/3444423_image2_1.JPG,20241213121959,20250730165344,48515,26,290,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/23/3444423_image3_1.JPG,Type1,6
2783344,12,낙동강 생태탐방선,부산광역시 사하구 하단동 1149-10,,6,10,128.9492081536,35.1102509254,A01,A0101,A01010500,,http://tong.visitkorea.or.kr/cms/resource/51/2787651_image2_1.jpg,20211130184315,20250306164914,,26,380,NA,NA04,NA040500,http://tong.visitkorea.or.kr/cms/resource/51/2787651_image2_1.jpg,Type3,6
2554141,12,낙동강문화관,부산광역시 사하구 낙동남로1233번길 1,(하단동),6,10,128.9474416939,35.1082872241,A02,A0204,A02040800,,http://tong.visitkorea.or.kr/cms/resource/22/3337322_image2_1.jpg,20180718185031,20250306160141,49300,26,380,EX,EX06,EX061000,http://tong.visitkorea.or.kr/cms/resource/22/3337322_image3_1.jpg,Type3,
2903049,39,낙동강오리알 본점,부산광역시 강서구 상덕로 35-1,,6,1,128.9073095606,35.1926187056,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/43/2903043_image2_1.JPG,20221109140508,20251031141232,46711,26,440,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/43/2903043_image3_1.JPG,Type3,6
2614714,12,낙동강하구 (부산 국가지질공원),부산광역시 사하구 낙동남로 1240,(하단동),6,10,128.9460085869,35.1045515050,A01,A0101,A01011800,,http://tong.visitkorea.or.kr/cms/resource/37/3029337_image2_1.jpg,20190809012101,20250812133327,49435,26,380,NA,NA02,NA020100,http://tong.visitkorea.or.kr/cms/resource/37/3029337_image3_1.jpg,Type1,6
3027444,12,낙조정,부산광역시 사하구 낙동남로 1169 (하단동),,6,10,128.9394840158,35.1096647018,A02,A0205,A02050600,,http://tong.visitkorea.or.kr/cms/resource/23/3027423_image2_1.JPG,20231030094655,20250408090426,49300,26,380,VE,VE01,VE010200,http://tong.visitkorea.or.kr/cms/resource/23/3027423_image3_1.JPG,Type3,6
1846830,12,남도해양열차 에스트레인(S-train),부산광역시 동구 중앙대로 206,,6,5,129.0424332391,35.1152715223,A02,A0203,A02030400,,http://tong.visitkorea.or.kr/cms/resource/78/3070878_image2_1.JPG,20130926004133,20250522105718,48760,26,170,EX,EX07,EX070200,http://tong.visitkorea.or.kr/cms/resource/78/3070878_image3_1.JPG,Type3,6
2944336,12,남부산교회,부산광역시 부산진구 진남로 300 남부산교회,,6,7,129.0732462115,35.1523762699,A02,A0201,A02010900,,http://tong.visitkorea.or.kr/cms/resource/00/2947000_image2_1.jpg,20230118104029,20251110114042,47313,26,230,HS,HS03,HS030200,http://tong.visitkorea.or.kr/cms/resource/00/2947000_image3_1.jpg,Type1,6
2788830,38,남산시장,부산광역시 금정구 금강로 700,(남산동),6,2,129.0893221400,35.2698995092,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/11/3562011_image2_1.jpg,20211208035056,20251105174100,46220,26,410,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/11/3562011_image3_1.jpg,Type1,6
1942299,12,남선창고터,부산광역시 동구 초량로13번길 53,(초량동),6,5,129.0395112298,35.1167962983,A02,A0201,A02010700,,http://tong.visitkorea.or.kr/cms/resource/79/3070879_image2_1.JPG,20140820003247,20250522112435,48816,26,170,HS,HS01,HS011100,http://tong.visitkorea.or.kr/cms/resource/79/3070879_image3_1.JPG,Type3,6
574250,39,남성관,부산광역시 부산진구 백양대로136번길 51,,6,7,129.0337549338,35.1622327711,A05,A0502,A05020400,,http://tong.visitkorea.or.kr/cms/resource/82/1982682_image2_1.jpg,20080613224215,20250626171058,47176,26,230,FD,FD02,FD020100,http://tong.visitkorea.or.kr/cms/resource/82/1982682_image3_1.jpg,Type3,6
1303784,38,남천 해변시장,부산광역시 수영구 광안해변로15번길 77,(남천동),6,12,129.1090851202,35.1392728438,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/58/3071058_image2_1.JPG,20110610025524,20250522103550,48313,26,500,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/58/3071058_image3_1.JPG,Type3,6
2818714,39,남천녹차팥빙수,부산광역시 수영구 수영로394번길 28,,6,12,129.1086712269,35.1407282287,A05,A0502,A05020900,,,20220506145014,20250909150250,48311,26,500,FD,FD05,FD050100,,,6
2868507,39,남천다옴,부산광역시 수영구 수영로464번길 9 (남천동),,6,12,129.1109430695,35.1473775262,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/99/2868499_image2_1.jpg,20221017170208,20250829092938,48314,26,500,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/99/2868499_image3_1.jpg,Type3,6
2872199,28,남파랑길(부산),부산광역시 남구 용호동,,6,4,129.1212572871,35.1026382801,A03,A0302,A03022700,,http://tong.visitkorea.or.kr/cms/resource/73/3575773_image2_1.jpg,20221020175605,20251128093000,48566,26,290,LS,LS01,LS011900,http://tong.visitkorea.or.kr/cms/resource/73/3575773_image3_1.jpg,Type1,6
